num_rumor;date;name;id;content;retweets;
157;2012-08-21;Gertiane;‏@OudonCh;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-21;MaximusLugdunum;‏@mc_1220;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-21;guiRReno;‏@guiRReno;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;6;
157;2012-08-21;Colinou;@germaxco;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;1;
157;2012-08-21;Girard Jérome;‏@jerome13390;Hollande, Hidalgo, enfant caché et censure de Twitter ça sent bon l'affaire Mazarine tous sa François Hollande... http://fb.me/ZiMjkogd;0;
157;2012-08-21;Sirven Voltaire;@SirvenV;Après Pulvar, Aubry, Trierweiler, maintenant Hidalgo, le message des socialistes en place est clair : quiconque... http://fb.me/1LPdMyRrP;1;
157;2012-08-21;La Fusée Ariane;‏@Ariane56;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ … C’est si beau la démocratie socialiste !;0;
157;2012-08-21;Gilbert Enaud;@gilbertenaud;#Normal1er  #lahontedelafrance , Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-21;Cyberinfos-Tahitinui;‏@Cyberinfos987;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-21;sandtrooper;‏@sandtrooper7;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ … #hollande & la censure;0;
157;2012-08-21;Pascale_L;‏@P4scal_L;Et #Hidalgo remplace bientôt #Aubry ? #Hollande, #Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-21;emilie amendola;@AmendolaEmilie;Pourquoi personne n'en parle??? Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;5;
157;2012-08-21;LETALK;‏@RPR20;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-21;La_gauche_m'a_tuer;@La_gauche_ma_tu;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;1;
157;2012-08-21;Frouteman;‏@Frouteman;@Anne_Hidalgo pourquoi censurer#Twitter?peur de la liberté d'expression?#Hollande #Hidalgo enfant caché et censure http://tinyurl.com/93nu6x2;6;
157;2012-08-21;Antoine;‏@hanpin18;Quelle est le problème des socialistes et de la gauche française avec la liberté d’expression ?: http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;1;
157;2012-08-21;Paydrets;‏@paidrets;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …  retour de la censure socialiste;2;
157;2012-08-21;Paydrets;@paidrets;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-21;Jacques D.;‏@frenchvrp;Hollande, Hidalgo, enfant caché et censure de Twitter http://tinyurl.com/9d54tlo;0;
157;2012-08-21;Tiburce Angeli;@LHomoPolitis;Hollande, Hidalgo, enfant caché et censure de Twitter http://bit.ly/PRisYh;0;
157;2012-08-21;24heuresactu.com;@24heuresactu;Hollande, Hidalgo, enfant caché et censure de Twitter http://tinyurl.com/93nu6x2;2;
157;2012-08-21;Pierre Rouarch;‏@prouarch;Hollande, Hidalgo, enfant caché et censure de Twitter - http://24heuresactu.com : Hollande, Hidalgo, enfant caché et ... http://bit.ly/SMzl3g;0;
157;2012-08-18;blancard josette;@blancard1;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-16;Ronan Loas;@RonanLoas;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-16;Asso. Angola Loire;‏@aalloire;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-15;Yann I.;‏@Naakos;Un article *vraiment* intéressant sur les rumeurs paru dans @atlantico_fr (http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …). À lire d'urgence ! #Rumeur #FH #Hollande;0;
157;2012-08-15;Yann I.;‏@Naakos;@Dreuz_1fo @DebbieGoudy1 Un article *vraiment* intéressant sur les rumeurs paru dans @atlantico_fr (http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …). À lire d'urgence!;1;
157;2012-08-14;ALONZEAU;‏@ALONZEAU972;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-14;Julien VENTRELLA;‏@JulienVENTRELLA;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-14;Adrenaline ♈;@adrenaline1001;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;5;
157;2012-08-13;Lauriston Yrvin;@Yrvin02;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-13;Ludovic ROLAND;‏@rludo2;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet http://bit.ly/MNplVU;0;
157;2012-08-13;OLIVIER23BZH;@22OLIVIER23;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-13;GILLES POILVERT;‏@GPoil;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-13;Milcent Henri Karl;‏@MilcentHenriKar;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet -http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-12;Geneviève Rostaing;@3Genevieve;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-12;jean-bernard;@vitrolles13127;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-12;POITEVINEAU Serge;@sergepoite;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;6;
157;2012-08-12;Cheikha Sophia;@SophiaIfigha;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-11;OLIVIER23BZH;@22OLIVIER23;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-11;Marc Herstalle;@herstalle;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet... http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-11;Pfff;‏@sanprazett;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-11;INGRID;‏@DETT67;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-11;Patrick Laredo X-PM;‏@lanhedu;Tout est faux... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-10;NOUR BENKOUMAR;@BENKOUMARN;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-10;Jean Le Sot;‏@JeanLeSot;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-10;BONELLI PATRICK;@BONELLIPATRICKK;AMOURS  CACHÉS http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-10;BONELLI PATRICK;@BONELLIPATRICKK;MÉLI  MÉLO  SOCIALOS BOBOS http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-10;Jhon Winner;‏@yapakemoi;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-09;GDB;@EckertRobert;Fils caché, compagne non divorcée..Ces rumeurs sur François Hollande qui prolifèrent sur Internet - http://tinyurl.com/9j4jmzm  -Et si c'était vrai!;1;
157;2012-08-09;roger morzini;@RMorzini;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande .. | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html … C un homme normal?;0;
157;2012-08-09;roger morzini;‏@RMorzini;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-09;Lasfargues;@jplasfargues;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-09;Ofer_Ohayon;@Ofer_Ohayon;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-09;Jean-Charles Lefèvre;‏@JeanJcl60;#Hollande francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee.... #LeRidiculeCestMaintenant;0;
157;2012-08-08;Laufra François;‏@laufra2330;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-08;Anti-Escrosi;‏@AKNIN2;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-08;hipogriffe;‏@Hipogriffe;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet http://goo.gl/68cIM;0;
157;2012-08-08;LeeLeebellule;‏@leeleebellule;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-08;CASTEX JOCELYNE;@castex_emile;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-08;Jennifer Sanchis;@Jenny_Sanchis;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-08;Amaury Brelet;‏@AmauryBrelet;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-08;AGDB;‏@AlGeDaBo;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet http://goo.gl/68cIM;0;
157;2012-08-08;Laure Pierre;‏@LAUREPIERRE;“Fils caché, compagne non divorcée...Ces rumeurs sur F.Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …” @DebbieGoudy1;2;
157;2012-08-08;Michel Vasselon;@mvssln;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-08;Neslian Ozveren;‏@NesOzveren;RT “@msorry_a: Petit topo sur la rumeur en politique avec le cas #Hollande http://goo.gl/68cIM ” Philippe Aldrin était mon prof, excellent!;0;
157;2012-08-08;Mary;‏@Mary6065;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;2;
157;2012-08-08;Sergio;@Sergio06300;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-08;BONELLI PATRICK;‏@BONELLIPATRICKK;@nana75019 http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-08;BONELLI PATRICK;@BONELLIPATRICKK;MÉLI MÉLO SOCIALO http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-08;Mickael Soria;@msorry_a;Petit topo sur la rumeur en politique avec le cas "François #Hollande" #Décryptage http://goo.gl/68cIM;1;
157;2012-08-08;colinette06;@chabada06;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-08;Olivia Nloga;@O_Nesque;Fils caché, compagne non divorcée... Ces rumeurs sur François #Hollande qui prolifèrent sur Internet http://ow.ly/cOFOS;0;
157;2012-08-08;Dominique LUNEL;‏@DominiqueLUNEL;À lire  Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet http://goo.gl/68cIM;3;
157;2012-08-08;Anne-Cécile;‏@AnnCcile;Rumeur fausse pour Atlantico, article d'une sublime nullité... //Fils caché: #Hollande victime des rumeurs | Atlantico http://bit.ly/N3nxwG;2;
157;2012-08-08;Jean-Louis TRCT;‏@GianluigiTRCT;Plus les nanas de Floppy  @fhaollande gesticulent,plus il prend l'eau! http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-08;JC';‏@jc_roux;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-08;Gertiane;‏@OudonCh;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-08;Marie;@mclbp;Ah, la rumeur, elle court, elle court, passe de bouche en oreille... http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-08;BONELLI PATRICK;@BONELLIPATRICKK;MÉLI MÉLO  SOCIALOS http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-08;Morpheus Neo;‏@morpheus_neo;Hollande pere la rigueur...!http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-08;Sousoon;‏@sousoon;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-08;EpicurienneDeDroite;‏@alicenelly;http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-08;Calcنlette;‏@LaMutine;Lire les 3 pages + commentaires! -) Ces rumeurs sur #FH qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;2;
157;2012-08-08;BONELLI PATRICK;‏@BONELLIPATRICKK;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-08;AS;‏@smail000000;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-08;Atlantico;‏@atlantico_fr;Fils caché, compagne non divorcée... Pourquoi ces rumeurs sur @FHollande prolifèrent sur Internet ? | http://ow.ly/cOFOS;3;
157;2012-08-08;Absolutely;‏@AfterEight13;Fils caché, compagne non divorcée... Ces #rumeurs sur #Hollande qui prolifèrent sur Internet  http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html … #PS;0;
157;2012-08-08;Gérard MARCHETTI;@GMlePRESQUILIEN;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet http://goo.gl/68cIM;0;
157;2012-08-08;Pierre Dumazeau;‏@PierreDumazeau;Fils caché, compagne non divorcée... Analyse des rumeurs qui prolifèrent sur le chef de l’État | http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;1;
157;2012-08-08;LaVieEnBleuCiel;‏@BleuBlancRouge8;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-08;Jean de Robien;@JeandeRobien;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-08;Adrenaline ♈;@adrenaline1001;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet !Vrai ou faux ?http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;4;
157;2012-08-08;idées et rêves;‏@idees_reves;Fils caché, compagne non divorcée... Ces rumeurs sur François #Hollande qui prolifèrent sur Internet http://dlvr.it/1yxvwT;0;
157;2012-08-08;emilie amendola;@AmendolaEmilie;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-07;mariepaule;@marieligj;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-07;Charles Rassaert;@CharlesRassaert;Fils caché, compagne non divorcée... Ces rumeurs sur François #Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-07;R.Guyard;‏@RomainGuyard;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-07;Laure Pierre;@LAUREPIERRE;“@DebbieGoudy1: Fils caché, compagne non divorcée...Ces rumeurs sur F.Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;2;
157;2012-08-07;D@m'S;‏@CDAMS76;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet | Atlantico http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-08-07;Séverine;‏@Aspiru;Fils caché, compagne non divorcée... Ces rumeurs sur François ... - Atlantico.fr http://ow.ly/1lSrAz;0;
